0,1,2,3,4,5,6,7,8,9
124,19,71,28,144,56,137,125,130,149
65,5,135,21,44,121,109,54,130,51
124,1,59,121,11,146,129,114,74,88
121,135,146,116,81,107,132,125,101,2
121,92,108,101,11,40,5,6,50,149
100,57,37,49,33,40,23,126,133,31
72,113,137,130,149,136,119,73,128,102
121,92,114,50,144,141,83,12,130,155
46,62,3,130,149,78,132,56,128,81
72,92,77,103,97,118,32,3,10,149
71,151,77,149,130,124,62,98,50,88
107,137,125,128,55,60,69,134,74,127
124,135,64,134,75,23,137,84,130,97
107,132,6,128,13,7,5,114,130,102
119,113,91,116,81,5,16,111,145,51
72,135,53,50,88,78,137,22,116,97
63,5,6,74,88,124,83,126,21,43
92,71,77,128,42,56,129,98,10,97
65,83,6,125,149,134,132,50,109,155
134,132,77,130,102,107,137,138,116,2
141,58,82,130,149,107,62,126,50,155
23,123,135,74,146,107,92,51,116,2
148,71,22,116,81,107,146,134,74,147
77,109,125,156,155,72,19,135,103,149
100,92,137,74,97,131,62,114,125,81
125,69,3,128,97,107,83,4,74,144
131,83,114,50,88,125,92,111,130,42
22,135,93,128,88,95,69,138,10,42
107,5,77,130,42,78,128,125,92,144
65,58,140,128,55,106,72,138,10,127
56,62,6,130,102,85,83,41,10,97
64,129,138,42,74,77,72,135,128,51
140,19,59,74,144,22,62,111,10,42
71,69,121,128,84,104,148,138,50,55
87,5,114,128,89,107,62,126,74,42
107,92,98,145,55,38,5,126,130,102
140,123,98,116,42,38,139,93,74,97
146,83,71,63,88,38,62,77,74,97
87,109,138,128,42,84,69,60,50,88
100,69,138,63,15,78,92,98,116,97
40,83,111,128,42,56,132,2,10,39
67,129,114,74,42,98,109,121,128,146
16,132,93,74,155,56,83,4,28,144
107,92,4,74,36,22,69,98,50,97
72,123,56,128,126,107,83,101,138,11
140,151,135,50,89,23,62,93,10,51
87,119,17,20,149,65,12,132,50,71
35,139,2,20,44,71,137,107,130,51
4,83,111,128,126,107,69,2,101,81
23,151,111,130,42,40,62,114,74,144
77,69,134,116,81,4,92,91,128,97
107,129,12,74,81,44,92,77,116,97
35,54,37,103,155,124,5,114,128,154
4,92,98,128,72,140,104,59,74,144
148,109,140,130,149,56,92,77,10,97
26,92,22,130,149,131,62,82,17,102
124,151,98,74,42,140,62,137,130,88
148,62,146,128,144,56,69,92,130,102
22,129,126,128,42,9,83,143,74,75
22,83,33,74,24,140,62,77,130,102
78,137,56,74,144,72,132,114,128,43
125,123,121,74,42,77,105,98,153,51
126,62,12,10,155,38,138,25,103,149
98,90,72,130,155,125,34,3,74,42
121,71,78,116,155,141,104,53,134,42
38,69,141,50,88,146,92,98,128,102
92,132,114,145,13,107,69,38,63,42
100,62,53,128,97,107,5,46,74,42
23,129,2,74,42,78,132,38,130,102
124,137,93,130,127,95,113,38,128,51
124,62,98,128,144,23,83,126,116,154
23,83,111,74,42,106,34,38,128,126
16,109,83,50,13,118,135,126,21,81
118,58,121,50,24,38,69,41,74,127
63,71,4,145,43,132,92,2,153,119
56,69,114,128,81,71,92,64,74,39
72,139,6,128,155,107,151,46,129,102
65,69,125,130,155,38,83,114,10,81
125,92,2,74,81,64,113,3,10,149
107,62,98,130,102,140,29,124,128,149
26,92,4,128,155,77,57,135,63,102
12,69,140,121,57,78,62,126,63,102
72,62,140,74,43,107,69,121,128,42
72,5,83,116,149,16,62,53,128,115
136,119,126,10,51,40,132,6,50,149
35,62,98,128,88,148,92,41,130,102
77,34,135,63,57,38,138,137,28,102
124,132,2,20,11,22,151,98,145,13
107,74,138,123,51,38,135,29,50,42
7,62,140,88,102,136,92,89,128,42
4,92,41,130,43,35,83,12,50,102
100,34,4,50,154,72,62,41,10,149
38,29,138,128,13,32,104,135,20,25
124,92,137,116,51,56,58,140,130,102
140,70,146,134,154,42,69,38,130,51
40,62,77,74,144,87,104,111,116,97
4,132,6,130,51,42,104,134,120,77
52,92,126,10,149,40,83,2,128,24
22,62,98,74,42,131,113,3,128,144
119,132,126,128,102,125,62,6,130,88
141,69,4,130,42,134,5,37,128,36
40,8,114,20,13,102,69,121,17,146
38,62,3,145,155,40,92,4,130,102
56,69,134,50,88,77,92,148,145,51
106,138,135,128,115,107,62,93,74,42
23,5,6,63,88,78,152,38,145,13
40,129,6,74,48,52,108,135,130,87
140,123,98,130,119,125,92,77,128,11
40,5,53,50,42,71,62,2,130,149
77,147,38,128,43,107,58,140,10,102
72,62,6,74,42,64,135,126,50,43
124,83,111,21,144,65,69,62,50,75
40,69,135,130,149,56,29,125,128,81
40,92,3,20,42,72,83,111,128,81
140,62,98,130,102,92,135,111,50,42
124,34,12,10,155,107,137,125,130,102
125,129,2,128,144,141,69,98,134,155
124,104,111,130,97,77,83,6,50,102
12,83,138,20,42,146,16,126,74,144
106,109,77,128,81,71,151,114,130,34
72,132,6,50,88,107,62,126,116,81
63,62,4,145,44,141,113,135,116,144
78,19,56,156,102,120,113,138,103,42
4,129,132,10,43,107,99,138,74,122
92,56,6,10,149,38,62,108,74,81
146,31,114,128,88,38,138,4,50,149
40,151,6,129,81,77,132,146,134,142
77,92,111,130,149,38,83,126,74,42
92,135,114,145,155,41,72,22,103,11
118,92,45,134,144,56,69,141,50,88
141,72,135,145,43,92,19,77,63,36
72,109,71,130,102,22,128,62,2,144
98,92,77,145,55,78,138,111,128,11
107,129,114,74,75,131,92,77,134,102
107,123,6,128,42,111,109,140,86,149
95,57,4,50,101,71,139,65,116,51
87,129,6,74,55,56,132,53,116,81
46,151,107,116,102,77,92,114,130,42
23,29,125,128,133,77,83,98,63,144
140,5,3,10,42,78,69,73,50,51
23,92,59,128,97,100,109,29,10,42
38,104,114,128,11,138,62,72,50,81
131,5,111,130,149,56,109,112,121,51
146,92,77,145,43,4,62,140,116,81
38,62,64,128,55,107,147,83,116,81
22,132,77,116,43,84,135,111,130,127
22,57,98,128,126,40,132,140,74,39
23,92,12,128,89,140,83,138,101,34
38,119,108,128,154,125,92,59,130,155
118,109,121,116,67,4,62,37,128,97
140,29,111,17,81,23,92,98,10,149
23,83,114,128,42,22,62,6,96,43
141,83,143,134,51,22,62,125,128,144
125,129,135,117,88,107,62,91,128,119
107,137,119,10,97,153,5,59,50,51
124,132,98,128,42,140,109,126,129,44
131,92,98,86,155,2,62,77,74,34
106,109,121,63,11,87,132,4,145,81
81,123,135,116,92,107,109,22,63,102
124,62,93,116,51,146,69,114,130,97
92,83,98,50,88,38,135,138,111,48
124,71,42,20,31,23,34,138,156,36
107,119,135,103,87,40,137,138,116,43
56,69,111,63,42,100,62,4,129,44
107,58,138,128,149,38,92,98,130,102
79,137,92,10,155,124,72,125,63,102
77,138,111,74,42,131,113,64,63,144
77,123,146,10,102,72,92,98,130,149
141,62,53,130,81,77,83,125,145,11
56,123,43,130,149,23,92,98,28,102
107,69,4,130,149,46,83,135,128,88
23,57,112,20,81,71,92,3,74,154
107,135,137,130,43,78,62,38,128,126
100,132,114,50,24,22,62,64,128,39
108,123,56,128,154,7,69,138,74,42
56,151,112,130,127,124,105,77,101,155
141,109,73,128,155,87,1,3,65,55
77,132,111,128,42,99,129,2,50,127
56,105,41,74,154,125,92,3,116,51
125,105,98,128,102,92,69,56,74,42
87,62,77,116,155,124,5,41,134,55
72,104,98,128,144,107,138,126,130,149
146,129,149,130,98,69,56,114,128,42
121,62,3,130,149,5,138,69,116,81
102,151,98,130,149,77,132,111,129,97
30,58,132,130,43,63,92,152,10,149
56,109,135,130,11,98,132,126,50,154
92,62,12,50,149,141,57,3,128,42
136,119,140,10,149,71,132,77,116,51
15,69,132,10,149,103,62,4,134,81
38,123,91,130,75,141,5,117,50,155
84,62,137,63,2,56,123,4,74,81
72,62,98,128,24,55,104,77,20,13
92,119,126,128,43,77,62,98,20,36
140,105,4,121,51,84,147,138,130,149
4,69,56,116,51,52,129,78,103,42
84,5,2,10,51,135,69,156,77,127
77,29,125,145,13,140,92,4,111,81
120,132,107,101,47,100,5,111,10,81
40,57,41,128,42,23,62,59,129,44
78,151,135,74,51,87,69,125,49,97
141,69,56,28,102,40,123,138,116,13
124,135,2,10,149,100,5,3,130,102
56,34,126,74,155,72,135,153,128,42
119,132,4,50,142,148,83,111,134,102
63,62,77,130,127,7,109,121,128,111
92,132,4,145,13,107,83,3,116,11
60,8,2,74,144,25,113,53,116,51
107,135,77,130,149,125,92,12,128,81
35,69,140,142,134,92,62,155,130,46
77,132,4,50,126,15,62,41,128,42
22,5,98,130,42,23,62,59,50,88
132,135,111,63,42,98,62,6,145,97
38,92,12,10,155,130,5,4,148,102
126,132,124,130,102,106,109,121,43,74
100,69,138,128,42,78,5,140,63,102
77,104,92,116,102,84,47,114,10,42
92,60,98,128,111,56,132,126,63,102
15,109,12,74,144,64,62,126,128,155
22,29,135,145,149,77,92,38,28,155
107,69,83,89,102,131,62,108,17,51
140,132,3,116,2,146,92,77,74,126
140,132,111,50,149,56,62,126,96,81
19,129,56,10,149,125,60,83,130,102
38,83,29,126,155,107,137,56,20,25
98,5,3,130,102,40,34,111,128,24
79,105,37,116,97,77,92,38,103,149
84,62,46,28,102,121,109,93,130,149
79,132,126,10,81,78,109,146,103,43
79,109,135,156,43,136,129,6,10,102
60,83,45,50,102,64,62,63,156,154
125,151,130,89,155,23,72,22,145,97
22,19,93,145,51,121,70,98,63,72
72,92,98,128,42,9,62,140,74,115
148,92,135,145,13,131,5,6,130,55
78,69,125,74,42,23,152,77,128,75
134,62,6,130,42,22,151,53,74,102
148,62,108,134,33,107,116,6,132,155
38,62,4,10,149,92,151,89,20,117
124,109,135,103,155,56,104,77,111,97
124,151,126,10,149,64,71,140,101,155
140,83,108,10,102,148,5,6,130,42
148,83,91,86,11,124,137,138,130,81
140,35,6,74,65,46,83,121,116,42
56,92,59,128,144,22,135,98,10,42
107,135,6,134,127,98,5,108,145,97
71,138,77,116,51,106,83,6,50,81
141,135,4,129,144,77,132,38,134,155
110,69,3,130,51,77,92,48,50,81
107,62,111,50,97,22,92,98,128,42
56,104,33,50,88,136,132,93,130,25
56,123,114,74,144,78,34,6,50,43
92,62,126,145,51,107,132,3,50,42
84,83,6,50,42,100,62,108,103,39
124,135,37,74,42,148,132,108,130,36
66,123,125,74,42,72,132,98,50,144
87,109,121,130,149,79,5,77,10,127
23,29,121,74,51,92,69,4,28,102
107,151,82,145,149,106,109,89,50,43
23,151,53,74,42,136,109,22,130,97
52,19,140,153,117,22,62,74,6,42
140,29,93,10,149,23,71,59,130,127
140,5,59,50,88,77,62,126,130,149
124,151,6,117,144,92,62,143,145,97
40,62,6,89,51,107,38,135,74,42
92,109,91,116,155,107,119,37,63,102
12,92,4,130,81,64,5,37,74,97
42,5,124,74,11,100,132,3,10,13
38,62,59,145,13,56,44,98,153,97
100,113,2,128,155,78,92,63,50,43
38,69,12,63,97,56,147,125,130,149
23,5,126,74,42,138,111,52,145,97
140,72,121,50,51,107,66,98,130,149
124,92,4,103,42,107,62,112,116,97
46,104,140,128,2,40,113,98,130,102
77,151,92,145,81,140,123,138,103,149
23,69,111,50,24,77,54,38,128,144
84,92,3,144,50,128,69,4,71,88
38,58,132,128,73,40,34,37,67,127
26,105,25,116,31,55,5,108,63,149
77,5,146,116,51,131,62,4,63,42
40,129,4,128,44,146,62,114,21,42
107,123,121,74,115,52,132,98,50,88
140,83,37,116,81,124,95,4,74,34
87,132,65,17,144,40,8,38,153,97
62,135,98,49,97,140,14,125,128,81
131,92,3,130,73,46,83,4,10,149
56,83,77,10,47,140,32,98,128,155
72,64,138,10,102,38,132,98,130,149
124,60,33,156,149,16,92,126,134,142
77,69,146,116,81,107,137,135,50,42
16,129,3,67,133,72,62,91,21,42
84,92,111,74,81,23,151,6,128,43
124,109,38,128,144,140,151,77,74,42
131,105,126,130,149,98,62,134,128,25
98,2,132,28,102,124,92,126,74,42
56,62,126,29,155,84,92,24,96,3
107,5,126,49,149,71,129,41,128,44
92,10,140,5,61,77,83,56,63,102
77,151,25,145,51,4,138,6,130,149
23,105,125,130,149,107,92,77,128,42
124,137,141,50,154,15,62,2,130,24
141,137,135,128,144,47,113,98,10,102
77,132,108,10,102,92,27,114,128,88
100,69,43,134,142,87,83,77,103,119
42,62,37,130,155,7,123,98,86,102
22,62,98,74,155,146,5,41,145,97
107,104,73,128,89,52,69,135,130,51
106,83,77,50,81,63,95,138,10,97
29,69,83,63,51,140,104,114,50,97
38,89,114,103,83,73,27,109,130,102
38,64,79,10,149,148,137,140,116,2
140,92,107,10,11,56,69,125,103,127
125,62,41,130,102,72,57,121,10,149
95,151,137,128,42,140,132,126,130,102
23,58,138,116,11,56,152,114,74,28
131,62,111,50,88,22,151,126,74,81
60,69,138,116,43,38,92,93,130,11
38,62,135,116,97,100,137,22,130,149
107,83,143,20,155,46,132,12,134,51
38,69,143,130,42,60,129,53,50,149
77,113,114,128,51,125,115,6,116,62
72,83,112,116,81,71,62,59,128,13
64,92,15,134,142,78,138,83,10,102
124,147,2,130,149,4,62,92,74,31
56,123,138,50,88,38,58,135,130,42
65,83,93,145,97,64,132,114,128,42
95,62,83,28,55,87,137,125,10,11
42,92,89,20,144,102,138,126,50,142
71,5,98,101,149,131,129,46,116,51
92,19,138,43,74,7,64,104,130,42
82,132,48,128,81,72,138,121,130,154
124,69,98,50,24,110,57,114,128,154
98,139,22,128,55,100,92,119,50,149
72,57,98,128,149,141,62,111,74,42
131,148,114,130,51,112,62,22,116,102
52,62,3,74,42,107,109,59,128,97
38,62,59,28,155,71,132,116,74,42
104,148,138,74,42,106,83,126,130,102
79,34,2,140,127,30,137,135,28,144
38,132,6,10,102,92,5,3,103,149
125,58,89,128,11,124,57,6,20,81
140,92,137,145,13,107,69,111,128,72
22,5,37,28,154,62,58,84,74,75
23,62,12,20,81,77,116,89,42,1
87,69,143,74,102,71,123,38,134,142
107,132,64,50,97,106,123,108,156,2
92,5,48,28,102,22,47,126,74,39
92,132,126,96,149,125,5,6,50,88
59,109,140,28,155,38,137,125,128,42
106,104,126,140,144,56,132,53,67,81
92,69,56,67,81,134,62,65,103,149
64,62,111,130,81,92,57,98,153,43
22,129,111,116,42,134,92,98,74,154
23,104,111,74,25,38,27,135,128,154
22,109,38,134,36,125,151,77,50,142
140,62,98,74,51,60,57,128,77,117
124,69,138,96,102,110,62,112,145,81
23,62,37,116,55,4,92,5,50,149
22,132,108,116,97,23,151,6,128,42
84,151,33,74,42,100,62,111,134,39
35,83,77,116,44,78,104,121,65,97
4,135,140,153,81,23,123,126,116,11
100,62,98,28,42,12,5,111,74,144
15,69,140,116,155,121,129,6,130,149
72,132,59,128,43,141,62,12,145,11
118,34,140,89,102,22,19,121,128,81
71,113,134,116,97,124,64,87,50,42
25,57,126,128,149,107,109,121,130,102
99,71,140,29,88,80,5,111,130,102
40,62,38,101,81,77,135,126,128,155
38,129,59,130,102,98,92,96,12,149
47,83,126,50,13,72,92,143,20,21
15,57,98,20,33,67,129,126,128,155
104,134,149,41,83,74,62,132,42,72
148,62,114,128,39,77,92,41,145,97
98,5,140,156,51,64,62,112,116,97
125,57,77,130,149,38,34,33,20,42
51,151,38,74,131,22,1,111,50,88
38,69,132,128,155,148,111,92,116,11
73,29,20,146,13,40,148,135,17,144
92,70,140,10,149,107,62,126,130,42
87,129,103,63,115,35,69,136,74,42
124,62,77,156,142,46,147,135,17,2
124,109,121,74,144,16,5,114,128,89
25,72,82,134,81,120,62,12,130,102
47,71,12,130,149,140,109,83,74,42
9,95,135,74,102,136,70,126,116,11
38,123,98,116,31,146,62,108,28,102
125,109,98,116,57,23,41,34,74,42
78,132,140,74,154,77,5,126,128,42
35,135,111,121,97,44,19,98,128,42
38,19,79,63,4,146,95,92,10,25
77,83,19,50,42,141,62,126,74,28
107,27,91,63,42,7,29,135,145,51
46,69,140,18,24,87,57,126,10,51
87,137,79,128,154,22,119,123,50,42
98,129,121,103,149,23,138,74,48,6
22,5,98,116,149,84,62,37,10,81
146,69,138,128,81,98,60,38,10,102
38,83,79,10,0,56,69,107,50,24
60,4,92,50,155,100,138,137,116,117
87,151,98,134,142,25,92,6,130,102
125,151,2,130,102,140,92,3,50,33
62,132,77,130,102,40,92,126,121,155
38,129,2,53,144,110,32,37,130,43
78,92,138,116,81,99,132,114,74,42
92,5,114,74,42,38,132,53,128,57
56,132,126,128,155,40,152,114,21,42
77,92,126,130,81,140,8,121,97,145
148,1,98,10,155,141,69,140,63,43
106,69,89,86,102,146,123,73,130,149
56,92,126,128,43,148,104,3,130,149
52,92,114,145,42,23,5,4,116,155
8,132,59,130,81,15,109,121,103,13
72,92,12,96,149,2,62,23,128,88
95,104,126,121,72,56,5,111,130,102
56,62,137,130,102,93,72,114,74,42
125,69,121,128,97,141,99,29,134,144
30,137,98,116,155,141,139,126,63,102
84,105,98,74,42,22,62,4,97,125
148,70,12,130,102,140,62,6,50,88
77,62,140,74,149,105,4,59,116,155
16,132,134,116,155,100,57,111,65,11
65,92,56,128,88,100,151,77,116,55
23,137,92,130,149,140,83,12,20,42
56,4,92,101,155,124,54,111,156,97
100,135,12,50,149,124,58,125,116,127
72,62,3,145,81,106,83,65,116,149
23,92,77,116,149,87,29,135,130,67
56,83,119,50,24,107,92,126,101,81
77,62,41,50,42,148,34,126,128,144
60,5,2,74,42,124,64,41,128,144
84,62,77,130,102,140,69,2,50,122
80,132,77,128,42,56,109,138,10,102
42,104,98,50,25,141,62,53,74,144
23,92,111,128,42,22,62,6,130,102
92,83,4,50,88,23,62,6,128,155
65,62,12,128,42,40,69,59,130,97
107,105,114,116,141,56,132,64,96,75
77,62,126,63,102,107,64,125,49,73
52,132,114,145,155,125,109,126,63,24
100,5,126,10,154,141,123,38,20,81
141,132,98,134,39,87,152,12,96,51
22,132,125,117,149,71,69,38,130,144
92,69,98,128,43,16,5,4,18,42
107,132,2,130,81,141,5,111,128,155
38,132,53,130,102,84,69,138,50,42
87,83,3,28,127,146,138,2,156,155
124,104,6,134,72,106,62,114,145,13
4,57,92,74,42,87,69,138,63,155
98,139,114,116,102,92,69,138,153,13
38,132,111,130,149,63,62,3,74,51
38,132,77,130,149,107,69,4,10,13
72,62,4,145,51,40,58,82,50,88
4,92,93,74,81,118,62,89,10,149
62,107,111,153,44,52,132,114,128,13
67,62,114,74,88,55,69,140,116,97
92,62,126,130,144,22,148,38,102,10
95,109,56,50,88,143,135,116,145,89
72,62,6,128,88,141,137,38,96,51
40,132,4,10,39,83,35,12,128,43
23,69,65,130,39,80,62,125,74,25
23,34,98,50,81,77,129,22,116,43
92,1,114,50,88,71,58,121,96,42
106,132,111,128,144,136,69,125,145,155
60,83,77,130,149,71,104,37,50,24
100,123,56,63,42,46,57,125,96,127
38,57,4,130,149,78,71,83,10,43
95,62,138,74,102,34,129,6,156,115
22,57,126,145,155,140,5,4,116,11
40,151,77,116,97,100,132,4,74,42
77,109,140,50,81,23,88,16,128,151
15,135,4,50,88,95,69,56,128,51
71,151,126,10,149,124,132,59,130,102
118,29,140,128,42,92,5,98,50,97
27,135,53,63,42,140,92,134,64,81
106,129,102,117,95,98,92,111,128,72
106,69,73,128,25,93,62,84,74,42
22,109,41,128,42,87,62,111,130,149
98,62,140,130,43,77,92,107,10,25
16,104,114,116,97,148,83,77,156,149
141,113,10,125,126,118,129,98,128,89
65,71,59,116,15,141,62,6,63,97
136,109,135,74,81,140,129,77,50,88
141,138,111,63,25,35,5,137,128,34
92,139,3,10,149,23,57,126,128,155
140,132,98,50,97,146,109,126,121,144
140,62,6,130,42,148,5,77,10,102
107,29,77,130,155,134,62,53,116,97
155,83,59,103,43,56,148,126,130,149
72,70,91,63,42,141,109,135,74,43
84,69,6,50,88,87,70,98,128,89
140,132,126,101,43,56,123,62,145,13
4,62,121,130,149,78,5,135,10,127
87,138,3,74,42,92,152,77,128,88
40,27,73,156,142,107,151,3,101,31
40,66,6,50,51,141,5,88,103,53
52,27,125,130,51,78,92,38,10,13
84,62,6,103,97,63,132,111,130,102
82,129,121,130,149,106,69,98,134,142
124,62,3,116,51,100,92,98,128,43
140,1,3,130,149,92,111,62,116,81
98,83,114,128,144,125,69,111,74,42
98,92,38,128,49,77,5,7,116,45
135,109,38,74,13,148,92,4,10,55
148,11,3,63,83,4,71,77,116,155
56,57,98,74,144,140,69,156,111,72
26,147,38,74,142,104,107,111,63,42
107,62,6,128,81,56,92,33,21,122
23,62,2,74,144,124,69,134,10,81
72,71,98,50,88,148,62,126,96,81
53,151,65,28,42,118,34,112,21,31
92,62,111,156,51,107,132,98,10,149
98,92,126,116,81,9,123,135,134,142
71,62,125,130,149,77,5,43,50,81
16,90,77,10,43,148,104,121,130,149
107,69,3,128,81,131,57,33,50,88
98,109,121,63,24,141,69,135,130,149
106,5,98,74,55,79,132,46,116,97
4,123,6,10,55,98,62,59,156,81
100,83,138,98,51,107,132,126,74,42
146,62,6,50,149,95,132,126,156,102
23,135,6,10,149,140,69,107,130,97
23,135,123,130,102,84,137,125,50,114
124,92,98,10,102,113,72,6,116,97
146,34,126,10,97,118,92,6,128,81
107,57,82,116,2,87,123,6,74,81
100,5,93,130,102,40,29,141,20,42
121,129,109,74,42,40,137,126,116,43
141,99,140,74,42,92,62,114,116,51
87,92,93,128,155,23,62,146,101,42
107,71,114,10,149,52,62,126,128,43
16,83,82,128,155,56,58,4,74,42
22,69,52,128,81,95,60,98,20,42
125,5,4,89,144,131,60,3,128,97
92,62,77,130,102,87,147,143,10,149
23,109,121,128,144,84,69,125,50,97
100,62,19,116,120,148,132,135,63,42
42,129,2,20,81,38,147,92,74,144
107,57,126,86,102,72,92,33,50,88
92,132,98,89,43,121,135,4,128,51
38,69,3,63,115,107,62,77,130,149
148,129,108,145,55,77,92,91,28,144
124,71,12,130,43,100,83,4,49,88
54,62,111,74,133,140,5,53,145,146
125,62,121,128,111,107,69,41,134,102
102,1,111,50,42,32,62,108,128,25
121,92,137,96,115,140,62,33,74,42
140,71,135,20,42,52,123,121,134,144
113,109,77,130,102,22,70,6,128,81
136,5,2,74,42,124,69,56,128,72
22,8,121,145,13,38,148,140,74,42
107,71,98,10,115,38,123,140,130,42
100,54,12,50,149,64,5,107,130,127
92,62,0,116,24,78,105,50,98,88
56,92,126,10,149,9,5,30,50,51
124,132,2,74,144,77,92,135,128,42
100,109,140,74,144,92,62,111,128,42
140,94,3,28,102,7,69,43,130,97
106,69,140,74,144,124,151,77,130,155
107,69,4,63,102,38,62,111,101,81
100,104,137,145,146,92,109,121,28,102
100,137,125,134,142,146,123,138,50,88
71,147,125,116,42,46,69,138,156,149
124,62,2,128,51,38,83,4,156,149
131,69,38,130,154,141,83,16,50,88
140,62,6,17,149,148,34,4,21,47
72,137,59,28,24,22,62,126,128,39
125,5,77,130,102,140,29,121,96,155
38,62,4,130,155,148,83,33,50,51
64,132,125,130,11,107,151,41,50,88
120,58,4,10,149,15,132,37,116,154
121,137,107,98,155,56,92,53,10,149
87,129,38,116,149,131,69,138,128,43
107,69,79,50,88,92,62,4,130,149
23,135,98,63,51,52,148,37,74,81
52,62,3,116,55,7,83,53,128,144
26,62,98,128,97,23,69,125,156,42
107,62,88,128,144,92,129,111,130,42
151,132,91,116,43,124,135,4,128,42
124,83,12,10,144,100,62,25,28,46
4,151,56,130,102,87,62,77,50,51
125,69,59,130,55,102,129,140,74,36
100,5,6,128,49,23,62,2,145,124
107,69,125,130,155,134,62,41,128,126
22,34,0,74,88,15,72,3,128,102
124,62,98,29,43,107,69,77,10,149
40,29,89,10,71,141,34,33,128,11
107,72,12,20,144,38,98,5,130,102
131,5,41,10,149,38,62,135,29,81
100,62,12,10,43,107,92,111,101,155
99,62,98,116,43,77,92,138,63,42
124,58,140,128,42,107,83,126,101,81
4,29,22,128,149,107,19,138,130,87
67,29,56,130,127,146,19,121,10,149
23,62,137,63,127,87,58,135,74,97
56,57,3,128,11,110,1,12,74,24
7,138,4,130,102,140,62,2,96,97
40,148,6,17,75,68,83,46,130,102
151,23,53,116,142,132,124,111,130,42
84,62,114,101,155,78,71,4,50,102
72,92,4,128,43,77,57,41,121,51
60,92,111,63,43,107,71,114,145,146
100,70,114,101,47,71,104,102,103,149
73,132,143,153,43,118,92,140,29,103
16,62,111,145,11,23,57,28,41,102
140,62,41,130,11,100,69,114,116,51
56,58,138,145,43,124,69,84,10,102
106,138,126,74,42,35,137,140,128,51
124,109,121,156,31,78,54,140,128,25
56,123,140,74,149,4,5,98,128,75
124,92,6,116,51,125,132,38,50,75
22,109,121,130,88,92,129,89,128,77
72,92,126,21,39,100,62,98,130,102
38,69,125,116,123,79,27,140,128,43
109,140,138,50,144,131,62,6,128,154
15,62,6,63,44,150,8,140,145,55
56,151,2,10,149,87,62,4,130,155
92,132,4,96,102,7,5,59,10,97
136,92,137,145,155,55,129,53,49,62
125,137,140,50,127,95,123,59,130,81
22,123,135,74,42,124,29,138,116,97
30,69,114,74,42,92,62,12,128,144
146,94,126,130,55,23,29,73,74,115
92,119,98,10,149,131,57,111,130,102
106,19,138,74,88,136,129,137,117,42
107,129,126,145,2,146,34,91,111,36
23,62,37,50,155,22,132,112,74,39
77,83,111,103,97,125,62,112,145,55
95,113,98,128,73,107,62,53,67,149
103,5,126,121,42,71,62,6,50,51
84,135,6,10,149,22,104,41,50,42
38,129,126,29,149,120,69,125,153,155
72,129,83,130,126,140,69,4,50,119
52,69,124,74,155,106,105,112,128,89
